begin,open,close,high,low
2023-01-26,65.5,64.6,65.5,62.6
2023-01-27,64.6,65.7,66.6,62.2
2023-01-30,64.9,66.6,67.4,64.3
2023-01-31,65.7,70.8,72.6,65.5
2023-02-01,71.1,71.5,71.8,68.4
2023-02-02,70.8,73.3,74.8,69.1
2023-02-03,73.2,74.6,78.8,72.2
2023-02-06,74.7,78.5,79.1,74.7
2023-02-07,78.9,75.0,78.9,74.2
2023-02-08,75.0,74.0,76.3,73.7
2023-02-09,75.3,72.8,75.3,70.0
2023-02-10,73.0,77.1,78.9,72.8
2023-02-13,77.5,76.1,77.5,75.7
2023-02-14,76.1,80.0,88.4,73.9
2023-02-15,80.0,77.4,83.6,74.0
2023-02-16,74.0,78.0,79.0,74.0
2023-02-17,79.0,77.4,83.6,77.0
2023-02-20,77.4,83.9,84.0,77.2
2023-02-21,84.1,84.0,86.0,81.1
2023-02-22,82.9,82.0,84.0,81.3
2023-02-24,81.3,80.6,82.4,80.0
2023-02-27,81.4,82.5,84.5,80.0
2023-02-28,83.1,84.0,99.5,80.0
2023-03-01,87.3,87.5,88.7,82.4
2023-03-02,87.5,88.0,88.0,85.6
2023-03-03,88.5,89.4,92.9,85.5
2023-03-06,91.8,90.0,91.8,87.1
2023-03-07,91.9,91.5,91.9,88.7
2023-03-09,91.8,91.6,92.5,90.7
2023-03-10,92.4,90.4,92.8,90.0
2023-03-13,90.1,88.4,91.0,87.6
2023-03-14,88.4,89.2,89.2,88.2
2023-03-15,88.5,89.2,90.0,88.5
2023-03-16,88.9,89.0,90.4,88.3
2023-03-17,89.9,92.8,92.9,89.0
2023-03-20,92.7,93.4,93.4,90.6
2023-03-21,93.8,93.0,94.0,91.0
2023-03-22,92.6,86.0,92.6,86.0
2023-03-23,86.5,85.5,90.0,82.0
2023-03-24,85.6,85.3,86.5,84.5
2023-03-27,85.5,85.5,86.5,84.7
2023-03-28,85.9,85.1,85.9,84.0
2023-03-29,85.1,84.7,85.4,79.9
2023-03-30,84.7,85.6,86.0,84.4
2023-03-31,85.6,85.5,86.0,84.0
2023-04-03,85.0,85.6,85.8,85.0
2023-04-04,85.8,85.5,86.0,85.3
2023-04-05,85.5,85.7,86.0,84.5
2023-04-06,85.6,86.0,87.0,85.2
2023-04-07,86.9,86.4,87.1,86.2
2023-04-10,86.5,88.0,89.4,82.6
2023-04-11,88.2,90.0,93.0,88.0
2023-04-12,89.2,88.6,91.5,88.2
2023-04-13,89.0,88.0,91.4,84.0
2023-04-14,88.0,88.4,89.0,86.2
2023-04-17,88.8,89.4,91.1,86.9
